o_name,o_addr,o_lat,o_lon,d_name,d_addr,d_lat,d_lon,visited
동대문역6번출구,종로구,37.57146072,127.010788,동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,29
동대문역6번출구,종로구,37.57146072,127.010788,KEB 하나금융그룹 명동사옥 옆,중구,37.56546402,126.9841385,30
동대문역6번출구,종로구,37.57146072,127.010788,동대문역사문화공원역 1번출구 뒤편,중구,37.56629944,127.0084915,45
동대문역6번출구,종로구,37.57146072,127.010788,훈련원공원주차장 앞,중구,37.56699371,127.0034638,20
동대문역6번출구,종로구,37.57146072,127.010788,맥스타일 앞,중구,37.56918335,127.0098801,11
동대문역6번출구,종로구,37.57146072,127.010788,종로꽃시장 입구 옆,종로구,37.57131958,127.0072098,12
동대문역6번출구,종로구,37.57146072,127.010788,신당역 12번 출구 뒤,중구,37.5658493,127.0164032,31
동대문역6번출구,종로구,37.57146072,127.010788,신설동역 11번출구 뒤,종로구,37.57559204,127.02285,30
동대문역6번출구,종로구,37.57146072,127.010788,성대입구 사거리,종로구,37.58250046,126.9985352,12
동대문역6번출구,종로구,37.57146072,127.010788,대학로 마로니에공원,종로구,37.57978439,127.002533,38
동대문역6번출구,종로구,37.57146072,127.010788,신당역 10번 출구,중구,37.56703186,127.0157929,31
동대문역6번출구,종로구,37.57146072,127.010788,청계천 영도교,중구,37.5710144,127.0197449,15
동대문역6번출구,종로구,37.57146072,127.010788,광희문,중구,37.56443024,127.0099564,28
동대문역6번출구,종로구,37.57146072,127.010788,동대문디자인플라자,중구,37.5683136,127.0094605,15
동묘앞역 6번출구,종로구,37.5715332,127.0156174,청구역 2번출구 앞,중구,37.5604744,127.0140762,51
동묘앞역 6번출구,종로구,37.5715332,127.0156174,청계천 영도교,중구,37.5710144,127.0197449,25
동묘앞역 6번출구,종로구,37.5715332,127.0156174,신당역 12번 출구 뒤,중구,37.5658493,127.0164032,67
동묘앞역 6번출구,종로구,37.5715332,127.0156174,숭인2동 주민센터 입구 (이강3대냉면),종로구,37.57447052,127.0198288,25
동묘앞역 6번출구,종로구,37.5715332,127.0156174,동대문역사문화공원역 1번출구 뒤편,중구,37.56629944,127.0084915,57
동묘앞역 6번출구,종로구,37.5715332,127.0156174,청계8가 사거리,종로구,37.57222366,127.0227051,30
동묘앞역 6번출구,종로구,37.5715332,127.0156174,창신3동주민센터,종로구,37.57772446,127.0152512,20
동묘앞역 6번출구,종로구,37.5715332,127.0156174,맥스타일 앞,중구,37.56918335,127.0098801,62
동묘앞역 6번출구,종로구,37.5715332,127.0156174,동대문역 8번 출구,종로구,37.57014084,127.0093765,21
동묘앞역 6번출구,종로구,37.5715332,127.0156174,동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,29
동묘앞역 6번출구,종로구,37.5715332,127.0156174,DDP 패션몰,중구,37.56764984,127.0118103,37
동묘앞역 6번출구,종로구,37.5715332,127.0156174,삼익한의원,종로구,37.570961,127.0060577,13
동묘앞역 6번출구,종로구,37.5715332,127.0156174,신당역 10번 출구,중구,37.56703186,127.0157929,23
동묘앞역 6번출구,종로구,37.5715332,127.0156174,신설동역 11번출구 뒤,종로구,37.57559204,127.02285,15
창신3동주민센터,종로구,37.57772446,127.0152512,신당역 10번 출구,중구,37.56703186,127.0157929,37
창신3동주민센터,종로구,37.57772446,127.0152512,동묘앞역 6번출구,종로구,37.5715332,127.0156174,34
창신3동주민센터,종로구,37.57772446,127.0152512,신당역 12번 출구 뒤,중구,37.5658493,127.0164032,43
창신3동주민센터,종로구,37.57772446,127.0152512,종로5가역 4번출구,종로구,37.57117462,127.0022278,16
창신3동주민센터,종로구,37.57772446,127.0152512,종로꽃시장 입구 옆,종로구,37.57131958,127.0072098,16
창신3동주민센터,종로구,37.57772446,127.0152512,혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,17
창신3동주민센터,종로구,37.57772446,127.0152512,창신역2번 출구,종로구,37.57998657,127.0150604,12
창신3동주민센터,종로구,37.57772446,127.0152512,맥스타일 앞,중구,37.56918335,127.0098801,26
창신3동주민센터,종로구,37.57772446,127.0152512,동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,74
창신3동주민센터,종로구,37.57772446,127.0152512,신설동역 11번출구 뒤,종로구,37.57559204,127.02285,26
창신3동주민센터,종로구,37.57772446,127.0152512,청계천 영도교,중구,37.5710144,127.0197449,30
창신3동주민센터,종로구,37.57772446,127.0152512,숭인2동 주민센터 입구 (이강3대냉면),종로구,37.57447052,127.0198288,35
창신3동주민센터,종로구,37.57772446,127.0152512,동대문역6번출구,종로구,37.57146072,127.010788,16
창신3동주민센터,종로구,37.57772446,127.0152512,성균관대 E하우스 앞,종로구,37.57403564,127.0067215,26
창신3동주민센터,종로구,37.57772446,127.0152512,청계8가 사거리,종로구,37.57222366,127.0227051,18
창신3동주민센터,종로구,37.57772446,127.0152512,동대문디자인플라자,중구,37.5683136,127.0094605,24
창신역2번 출구,종로구,37.57998657,127.0150604,동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,25
국립어린이과학관,종로구,37.58194733,126.9973679,원남동사거리,종로구,37.57606125,126.9976807,28
국립어린이과학관,종로구,37.58194733,126.9973679,웰니스센터(민방위교육장 앞),종로구,37.57752991,126.9891281,19
국립어린이과학관,종로구,37.58194733,126.9973679,세운스퀘어 앞,종로구,37.57095718,126.9971237,42
국립어린이과학관,종로구,37.58194733,126.9973679,창경궁 입구,종로구,37.57897949,126.9964752,18
국립어린이과학관,종로구,37.58194733,126.9973679,포르투갈 대사관 앞,종로구,37.57915497,126.9889603,23
국립어린이과학관,종로구,37.58194733,126.9973679,KT혜화지사 앞,종로구,37.57714462,127.0020599,12
국립어린이과학관,종로구,37.58194733,126.9973679,혜화역 1번출구,종로구,37.58385468,127.0018539,16
국립어린이과학관,종로구,37.58194733,126.9973679,종로3가역 8번출구,종로구,37.5724678,126.99189,11
성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,성균관대 E하우스 앞,종로구,37.57403564,127.0067215,23
성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,현대그룹(본사),종로구,37.57583618,127.0006943,15
성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,종로3가역 8번출구,종로구,37.5724678,126.99189,18
성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,낙원상가 옆,종로구,37.57335663,126.9874649,15
성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,원남동사거리,종로구,37.57606125,126.9976807,37
성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,17
성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,이화공영주차장,종로구,37.57660675,127.0055695,14
성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,종로4가 사거리,종로구,37.57106781,126.9981918,11
성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,종로2가 버스정류장 (종각방향),종로구,37.57035828,126.9863815,48
성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,세운스퀘어 앞,종로구,37.57095718,126.9971237,17
성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,14
성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,종로플레이스,종로구,37.57320023,126.997963,18
성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,올림픽기념 국민생활관 로터리,종로구,37.58983612,126.9993439,45
성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,혜화동 로터리,종로구,37.58562851,127.000679,20
성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,혜화역 1번출구,종로구,37.58385468,127.0018539,16
성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,종로3가역 2번출구 뒤,종로구,37.5705986,126.9917908,17
성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,성균관대 정문,종로구,37.58479691,126.9971314,30
성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,대학로 마로니에공원,종로구,37.57978439,127.002533,14
성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,창경궁 입구,종로구,37.57897949,126.9964752,15
혜화역 1번출구,종로구,37.58385468,127.0018539,성균관대 E하우스 앞,종로구,37.57403564,127.0067215,91
혜화역 1번출구,종로구,37.58385468,127.0018539,서울보증보험본사 앞,종로구,37.57330704,127.0007095,22
혜화역 1번출구,종로구,37.58385468,127.0018539,올림픽기념 국민생활관 로터리,종로구,37.58983612,126.9993439,82
혜화역 1번출구,종로구,37.58385468,127.0018539,이화공영주차장,종로구,37.57660675,127.0055695,28
혜화역 1번출구,종로구,37.58385468,127.0018539,성대입구 사거리,종로구,37.58250046,126.9985352,20
혜화역 1번출구,종로구,37.58385468,127.0018539,종로3가역 8번출구,종로구,37.5724678,126.99189,15
혜화역 1번출구,종로구,37.58385468,127.0018539,대학로 마로니에공원,종로구,37.57978439,127.002533,38
혜화역 1번출구,종로구,37.58385468,127.0018539,예일빌딩(율곡로) 앞,종로구,37.57543182,127.004982,12
혜화역 1번출구,종로구,37.58385468,127.0018539,서울사대부속초교 앞,종로구,37.57650757,127.0024567,64
혜화역 1번출구,종로구,37.58385468,127.0018539,성균관대 정문,종로구,37.58479691,126.9971314,71
혜화역 1번출구,종로구,37.58385468,127.0018539,동대문역6번출구,종로구,37.57146072,127.010788,14
혜화역 1번출구,종로구,37.58385468,127.0018539,광희문,중구,37.56443024,127.0099564,13
혜화역 1번출구,종로구,37.58385468,127.0018539,현대그룹(본사),종로구,37.57583618,127.0006943,26
혜화역 1번출구,종로구,37.58385468,127.0018539,동성중학교 앞,종로구,37.58573532,127.0016098,22
혜화역 1번출구,종로구,37.58385468,127.0018539,혜화동 로터리,종로구,37.58562851,127.000679,26
혜화역 1번출구,종로구,37.58385468,127.0018539,원남동사거리,종로구,37.57606125,126.9976807,17
혜화역 1번출구,종로구,37.58385468,127.0018539,청계천 영도교,중구,37.5710144,127.0197449,20
혜화역 1번출구,종로구,37.58385468,127.0018539,종로플레이스,종로구,37.57320023,126.997963,20
혜화역 1번출구,종로구,37.58385468,127.0018539,성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,26
혜화역 1번출구,종로구,37.58385468,127.0018539,혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,20
혜화역 1번출구,종로구,37.58385468,127.0018539,KT혜화지사 앞,종로구,37.57714462,127.0020599,31
혜화역 1번출구,종로구,37.58385468,127.0018539,광화문역 5번출구,종로구,37.56989288,126.9775696,14
성균관대 정문,종로구,37.58479691,126.9971314,서울사대부속초교 앞,종로구,37.57650757,127.0024567,19
성균관대 정문,종로구,37.58479691,126.9971314,혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,123
성균관대 정문,종로구,37.58479691,126.9971314,창경궁 입구,종로구,37.57897949,126.9964752,40
성균관대 정문,종로구,37.58479691,126.9971314,을지로4가역 1번출구,중구,37.5667305,126.9966049,15
성균관대 정문,종로구,37.58479691,126.9971314,대학로 마로니에공원,종로구,37.57978439,127.002533,46
성균관대 정문,종로구,37.58479691,126.9971314,종로2가 버스정류장 (종각방향),종로구,37.57035828,126.9863815,49
성균관대 정문,종로구,37.58479691,126.9971314,신당역 12번 출구 뒤,중구,37.5658493,127.0164032,12
성균관대 정문,종로구,37.58479691,126.9971314,성균관대 E하우스 앞,종로구,37.57403564,127.0067215,46
성균관대 정문,종로구,37.58479691,126.9971314,성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,53
성균관대 정문,종로구,37.58479691,126.9971314,원남동사거리,종로구,37.57606125,126.9976807,15
성균관대 정문,종로구,37.58479691,126.9971314,세운스퀘어 앞,종로구,37.57095718,126.9971237,11
성균관대 정문,종로구,37.58479691,126.9971314,동대문역 8번 출구,종로구,37.57014084,127.0093765,21
성균관대 정문,종로구,37.58479691,126.9971314,혜화역 1번출구,종로구,37.58385468,127.0018539,77
성균관대 정문,종로구,37.58479691,126.9971314,종각역 1번출구 앞,종로구,37.57039642,126.9817886,11
성균관대 정문,종로구,37.58479691,126.9971314,종로3가역 8번출구,종로구,37.5724678,126.99189,24
성균관대 정문,종로구,37.58479691,126.9971314,성대입구 사거리,종로구,37.58250046,126.9985352,17
성균관대 정문,종로구,37.58479691,126.9971314,혜화동 로터리,종로구,37.58562851,127.000679,14
성균관대 정문,종로구,37.58479691,126.9971314,KT혜화지사 앞,종로구,37.57714462,127.0020599,20
성균관대 정문,종로구,37.58479691,126.9971314,종로3가역 2번출구 뒤,종로구,37.5705986,126.9917908,12
성균관대 정문,종로구,37.58479691,126.9971314,국립어린이과학관,종로구,37.58194733,126.9973679,11
성균관대 정문,종로구,37.58479691,126.9971314,조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,13
성균관대 정문,종로구,37.58479691,126.9971314,포르투갈 대사관 앞,종로구,37.57915497,126.9889603,24
현대그룹(본사),종로구,37.57583618,127.0006943,혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,23
현대그룹(본사),종로구,37.57583618,127.0006943,서울보증보험본사 앞,종로구,37.57330704,127.0007095,31
현대그룹(본사),종로구,37.57583618,127.0006943,올림픽기념 국민생활관 로터리,종로구,37.58983612,126.9993439,26
현대그룹(본사),종로구,37.57583618,127.0006943,종각역 1번출구 앞,종로구,37.57039642,126.9817886,18
현대그룹(본사),종로구,37.57583618,127.0006943,성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,14
현대그룹(본사),종로구,37.57583618,127.0006943,종로3가역 8번출구,종로구,37.5724678,126.99189,36
현대그룹(본사),종로구,37.57583618,127.0006943,탑골공원 앞,종로구,37.57039642,126.9881897,17
현대그룹(본사),종로구,37.57583618,127.0006943,혜화역 1번출구,종로구,37.58385468,127.0018539,25
현대그룹(본사),종로구,37.57583618,127.0006943,종로4가 사거리,종로구,37.57106781,126.9981918,23
현대그룹(본사),종로구,37.57583618,127.0006943,종로5가역 4번출구,종로구,37.57117462,127.0022278,20
현대그룹(본사),종로구,37.57583618,127.0006943,충무로역 1번출구,중구,37.56138992,126.9953537,20
현대그룹(본사),종로구,37.57583618,127.0006943,대학로 마로니에공원,종로구,37.57978439,127.002533,22
현대그룹(본사),종로구,37.57583618,127.0006943,성대입구 사거리,종로구,37.58250046,126.9985352,15
현대그룹(본사),종로구,37.57583618,127.0006943,이화공영주차장,종로구,37.57660675,127.0055695,13
현대그룹(본사),종로구,37.57583618,127.0006943,종로플레이스,종로구,37.57320023,126.997963,19
현대그룹(본사),종로구,37.57583618,127.0006943,동대문역사문화공원역 1번출구 뒤편,중구,37.56629944,127.0084915,17
현대그룹(본사),종로구,37.57583618,127.0006943,원남동사거리,종로구,37.57606125,126.9976807,11
현대그룹(본사),종로구,37.57583618,127.0006943,종로꽃시장 입구 옆,종로구,37.57131958,127.0072098,12
광화문 풍림스페이스본 1단지앞,종로구,37.57529068,126.968956,서울역사박물관 앞,종로구,37.56999969,126.9710999,26
광화문 풍림스페이스본 1단지앞,종로구,37.57529068,126.968956,을지로입구역 2번출구,중구,37.56634521,126.9822922,11
광화문 풍림스페이스본 1단지앞,종로구,37.57529068,126.968956,파크팰리스,종로구,37.57455063,126.9705505,15
광화문 풍림스페이스본 1단지앞,종로구,37.57529068,126.968956,광화문 S타워 앞,종로구,37.56996918,126.973938,11
광화문 풍림스페이스본 1단지앞,종로구,37.57529068,126.968956,조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,11
광화문 풍림스페이스본 1단지앞,종로구,37.57529068,126.968956,종각역 1번출구 앞,종로구,37.57039642,126.9817886,31
광화문 풍림스페이스본 1단지앞,종로구,37.57529068,126.968956,종각역 5번출구,종로구,37.56983566,126.9826584,15
광화문 풍림스페이스본 1단지앞,종로구,37.57529068,126.968956,광화문역 1번출구 앞,종로구,37.57176971,126.9746628,34
광화문 풍림스페이스본 1단지앞,종로구,37.57529068,126.968956,서울도시건축전시관,중구,37.5670166,126.9768372,24
광화문 풍림스페이스본 1단지앞,종로구,37.57529068,126.968956,독립문역 사거리,종로구,37.57202911,126.9607849,12
독립문역 2번출구 뒤,종로구,37.57501602,126.9575501,경희궁 자이 3단지,종로구,37.56748962,126.9659195,30
독립문역 2번출구 뒤,종로구,37.57501602,126.9575501,독립문역 사거리,종로구,37.57202911,126.9607849,16
인왕산 아이파크 정문,종로구,37.57666779,126.9558487,경희궁 자이 3단지,종로구,37.56748962,126.9659195,18
인왕산 아이파크 정문,종로구,37.57666779,126.9558487,종각역 1번출구 앞,종로구,37.57039642,126.9817886,13
인왕산 아이파크 정문,종로구,37.57666779,126.9558487,서울역9번출구,중구,37.55599976,126.9733582,11
인왕산 아이파크 정문,종로구,37.57666779,126.9558487,세운상가,종로구,37.5703125,126.994545,19
인왕산 아이파크 정문,종로구,37.57666779,126.9558487,서울역5번출구,중구,37.55677032,126.9731979,15
인왕산 아이파크 정문,종로구,37.57666779,126.9558487,대한상공회의소,중구,37.56015396,126.9741058,11
인왕산 아이파크 정문,종로구,37.57666779,126.9558487,독립문역 사거리,종로구,37.57202911,126.9607849,11
서울미술관,종로구,37.59512711,126.9634934,자교교회 앞,종로구,37.58114624,126.9712372,14
AW컨벤션앞,종로구,37.59725952,126.963089,세종로공원,종로구,37.57405853,126.9757996,14
구기치안센터 앞,종로구,37.60950089,126.9566803,상명대입구,종로구,37.60012817,126.9578323,17
로제우스 레포츠센터,종로구,37.60760117,126.9576874,상명대입구,종로구,37.60012817,126.9578323,25
로제우스 레포츠센터,종로구,37.60760117,126.9576874,천지인 오피스텔 앞,종로구,37.60469818,126.9645157,12
종로2가 사거리,종로구,37.56999207,126.9883423,세운스퀘어 앞,종로구,37.57095718,126.9971237,150
종로2가 사거리,종로구,37.56999207,126.9883423,청계2가 사거리 옆,종로구,37.56834412,126.9878922,30
종로2가 사거리,종로구,37.56999207,126.9883423,원남동사거리,종로구,37.57606125,126.9976807,13
종로2가 사거리,종로구,37.56999207,126.9883423,종로3가역 15번출구 앞,종로구,37.57019806,126.9912567,28
종로2가 사거리,종로구,37.56999207,126.9883423,종묘공영주차장 건너편,종로구,37.57048035,126.9966354,20
종로2가 사거리,종로구,37.56999207,126.9883423,낙원상가 옆,종로구,37.57335663,126.9874649,17
종로2가 사거리,종로구,37.56999207,126.9883423,창신3동주민센터,종로구,37.57772446,127.0152512,16
종로2가 사거리,종로구,37.56999207,126.9883423,종로플레이스,종로구,37.57320023,126.997963,24
종로2가 사거리,종로구,37.56999207,126.9883423,현대 뜨레비앙 아파트 앞,종로구,37.57528305,126.9906235,25
종로2가 사거리,종로구,37.56999207,126.9883423,종로4가 사거리,종로구,37.57106781,126.9981918,12
종로2가 사거리,종로구,37.56999207,126.9883423,삼익한의원,종로구,37.570961,127.0060577,18
종로2가 사거리,종로구,37.56999207,126.9883423,현대그룹(본사),종로구,37.57583618,127.0006943,21
종로2가 사거리,종로구,37.56999207,126.9883423,혜화동 로터리,종로구,37.58562851,127.000679,16
종로2가 사거리,종로구,37.56999207,126.9883423,삼일교(시그니쳐 타워),중구,37.56787109,126.9889832,18
종로2가 사거리,종로구,37.56999207,126.9883423,세운상가,종로구,37.5703125,126.994545,13
종로2가 사거리,종로구,37.56999207,126.9883423,을지로입구역 4번출구 앞,중구,37.56622314,126.9835892,13
쌍용아파트2단지 정문,종로구,37.58131409,127.0126801,동대문디자인플라자,중구,37.5683136,127.0094605,17
쌍용아파트2단지 정문,종로구,37.58131409,127.0126801,동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,14
웰니스센터(민방위교육장 앞),종로구,37.57752991,126.9891281,포르투갈 대사관 앞,종로구,37.57915497,126.9889603,38
웰니스센터(민방위교육장 앞),종로구,37.57752991,126.9891281,서울보증보험본사 앞,종로구,37.57330704,127.0007095,11
웰니스센터(민방위교육장 앞),종로구,37.57752991,126.9891281,종로3가역 2번출구 뒤,종로구,37.5705986,126.9917908,31
웰니스센터(민방위교육장 앞),종로구,37.57752991,126.9891281,종로3가역 8번출구,종로구,37.5724678,126.99189,87
웰니스센터(민방위교육장 앞),종로구,37.57752991,126.9891281,성균관대 정문,종로구,37.58479691,126.9971314,11
웰니스센터(민방위교육장 앞),종로구,37.57752991,126.9891281,재동초교 앞 삼거리,종로구,37.57938766,126.9849472,16
웰니스센터(민방위교육장 앞),종로구,37.57752991,126.9891281,현대그룹(본사),종로구,37.57583618,127.0006943,15
웰니스센터(민방위교육장 앞),종로구,37.57752991,126.9891281,창경궁 입구,종로구,37.57897949,126.9964752,17
웰니스센터(민방위교육장 앞),종로구,37.57752991,126.9891281,종로오가 지하쇼핑센터 14번출구,종로구,37.57114029,127.0006714,11
웰니스센터(민방위교육장 앞),종로구,37.57752991,126.9891281,안국동사거리(신),종로구,37.57580566,126.9833908,13
웰니스센터(민방위교육장 앞),종로구,37.57752991,126.9891281,종로구청 옆,종로구,37.57245255,126.9786682,13
웰니스센터(민방위교육장 앞),종로구,37.57752991,126.9891281,국립어린이과학관,종로구,37.58194733,126.9973679,18
웰니스센터(민방위교육장 앞),종로구,37.57752991,126.9891281,성대입구 사거리,종로구,37.58250046,126.9985352,15
웰니스센터(민방위교육장 앞),종로구,37.57752991,126.9891281,낙원상가 옆,종로구,37.57335663,126.9874649,16
웰니스센터(민방위교육장 앞),종로구,37.57752991,126.9891281,현대 뜨레비앙 아파트 앞,종로구,37.57528305,126.9906235,29
청계3가 사거리,종로구,37.56855774,126.9921188,SK 서린빌딩 앞,종로구,37.5692482,126.9805374,19
청계3가 사거리,종로구,37.56855774,126.9921188,광화문역 5번출구,종로구,37.56989288,126.9775696,22
청계3가 사거리,종로구,37.56855774,126.9921188,종로3가역 15번출구 앞,종로구,37.57019806,126.9912567,14
청계3가 사거리,종로구,37.56855774,126.9921188,을지로3가역 3번출구,중구,37.56655884,126.9924393,14
청계3가 사거리,종로구,37.56855774,126.9921188,청계천 영도교,중구,37.5710144,127.0197449,15
청계3가 사거리,종로구,37.56855774,126.9921188,종로오가 지하쇼핑센터 14번출구,종로구,37.57114029,127.0006714,11
조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,낙원상가 옆,종로구,37.57335663,126.9874649,44
조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,삼청동 골목,종로구,37.58419037,126.9816971,18
조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,현대 뜨레비앙 아파트 앞,종로구,37.57528305,126.9906235,53
조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,재동초교 앞 삼거리,종로구,37.57938766,126.9849472,15
조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,종로2가 버스정류장 (종각방향),종로구,37.57035828,126.9863815,26
조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,종각역 1번출구 앞,종로구,37.57039642,126.9817886,17
조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,탑골공원 앞,종로구,37.57039642,126.9881897,13
조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,청구역 2번출구 앞,중구,37.5604744,127.0140762,12
조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,을지로입구역 2번출구,중구,37.56634521,126.9822922,44
조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,광화문역 5번출구,종로구,37.56989288,126.9775696,27
조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,안국동사거리(신),종로구,37.57580566,126.9833908,13
조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,안국역 5번출구 앞,종로구,37.57624054,126.9861603,24
조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,종로구청 옆,종로구,37.57245255,126.9786682,19
조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,종로2가 사거리,종로구,37.56999207,126.9883423,12
조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,성균관대 정문,종로구,37.58479691,126.9971314,14
조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,을지로입구역 4번출구 앞,중구,37.56622314,126.9835892,17
조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,광화문역 1번출구 앞,종로구,37.57176971,126.9746628,19
조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,국립현대미술관,종로구,37.5797081,126.9808579,16
조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,자교교회 앞,종로구,37.58114624,126.9712372,15
조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,파크팰리스,종로구,37.57455063,126.9705505,11
조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,경복궁역 4번출구 뒤,종로구,37.57594681,126.9740601,15
조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,종로타워빌딩,종로구,37.57051086,126.9833679,12
천지인 오피스텔 앞,종로구,37.60469818,126.9645157,상명대입구,종로구,37.60012817,126.9578323,14
자교교회 앞,종로구,37.58114624,126.9712372,광화문역 1번출구 앞,종로구,37.57176971,126.9746628,87
자교교회 앞,종로구,37.58114624,126.9712372,광화문 S타워 앞,종로구,37.56996918,126.973938,33
자교교회 앞,종로구,37.58114624,126.9712372,광화문 시민열린마당,종로구,37.57549286,126.9785004,49
자교교회 앞,종로구,37.58114624,126.9712372,안국동사거리(신),종로구,37.57580566,126.9833908,17
자교교회 앞,종로구,37.58114624,126.9712372,대한상공회의소,중구,37.56015396,126.9741058,15
자교교회 앞,종로구,37.58114624,126.9712372,대신파이낸스센터,중구,37.56520844,126.9874268,29
자교교회 앞,종로구,37.58114624,126.9712372,조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,17
자교교회 앞,종로구,37.58114624,126.9712372,종로구청 옆,종로구,37.57245255,126.9786682,44
자교교회 앞,종로구,37.58114624,126.9712372,낙원상가 옆,종로구,37.57335663,126.9874649,20
자교교회 앞,종로구,37.58114624,126.9712372,국립현대미술관,종로구,37.5797081,126.9808579,18
자교교회 앞,종로구,37.58114624,126.9712372,종로2가 버스정류장 (종각방향),종로구,37.57035828,126.9863815,17
자교교회 앞,종로구,37.58114624,126.9712372,성균관대 E하우스 앞,종로구,37.57403564,127.0067215,21
자교교회 앞,종로구,37.58114624,126.9712372,경복궁역 4번출구 뒤,종로구,37.57594681,126.9740601,86
자교교회 앞,종로구,37.58114624,126.9712372,종각역 1번출구 앞,종로구,37.57039642,126.9817886,15
자교교회 앞,종로구,37.58114624,126.9712372,서울지방경찰청,종로구,37.57436371,126.9723663,42
자교교회 앞,종로구,37.58114624,126.9712372,안국역 5번출구 앞,종로구,37.57624054,126.9861603,16
자교교회 앞,종로구,37.58114624,126.9712372,서울사대부속초교 앞,종로구,37.57650757,127.0024567,13
자교교회 앞,종로구,37.58114624,126.9712372,부산은행,중구,37.5664711,126.9792557,11
자교교회 앞,종로구,37.58114624,126.9712372,효자동 삼거리,종로구,37.58360291,126.9725494,17
자교교회 앞,종로구,37.58114624,126.9712372,삼청동 골목,종로구,37.58419037,126.9816971,11
자교교회 앞,종로구,37.58114624,126.9712372,광화문역 5번출구,종로구,37.56989288,126.9775696,11
자교교회 앞,종로구,37.58114624,126.9712372,파크팰리스,종로구,37.57455063,126.9705505,18
자교교회 앞,종로구,37.58114624,126.9712372,사직동주민센터,종로구,37.57633209,126.9685898,14
자교교회 앞,종로구,37.58114624,126.9712372,국제빌딩,중구,37.56693268,126.9825821,14
자교교회 앞,종로구,37.58114624,126.9712372,청운초교 앞 삼거리,종로구,37.58507919,126.9706192,16
올림픽기념 국민생활관 로터리,종로구,37.58983612,126.9993439,혜화동 로터리,종로구,37.58562851,127.000679,104
올림픽기념 국민생활관 로터리,종로구,37.58983612,126.9993439,혜화역 1번출구,종로구,37.58385468,127.0018539,82
